As_diam_km,As_dist_km,As_velocity_kmh,As_velocity_angle,As_dist_relative_flag,Coordinate_flag,Sc_diam_m,Sc_velocity_kmh,Relative_velocity,Estimated_time,New_theta,Final_Angle
142.4106985,673822.48,19639.68154,28,0,1,6,64660,82517.55074,8.165808048,0.012109834,27.98789017
401.183088,504504.8,70407.51934,-58,1,2,5,63329,117018.9263,4.311309427,0.045562287,-57.95443771
51.7061995,55019.395,39423.54831,-60,0,2,5,64852,91195.91011,0.603309896,0.348254861,-59.65174514
12.9880105,313051.8,26480.52025,-12,1,2,5,56540,82625.4899,3.788804162,0.002448839,-11.99755116
196.5814875,110256.72,58223.35582,67,1,1,7,62098,100357.0611,1.098644368,0.362797857,66.63720214
311.560661,67016.94,63359.9164,26,1,1,3,57143,117422.7628,0.5707321,1.82095301,24.17904699
357.7195015,480867.48,78737.91294,24,0,1,7,56722,132578.8306,3.627030634,0.04585042,23.95414958
54.1430375,307113.16,30331.30337,-58,0,2,5,55184,75757.65541,4.05388945,0.010101993,-57.98989801
357.7195015,480867.48,78737.90774,-76,0,2,3,61186,110789.7939,4.340359007,0.042622963,-75.95737704
284.1467005,641361.6,52649.30057,71,0,1,7,64363,95504.07687,6.715541588,0.025384765,70.97461523
517.0619945,333552.46,42684.64109,83,0,1,7,59793,77583.90122,4.299248359,0.088819257,82.91118074
940.898155,300136.16,61001.4763,-43,1,2,7,57115,109906.8751,2.730822431,0.256627326,-42.74337267
271.357992,339846.88,53207.41884,-48,1,2,6,55538,99348.40587,3.42075826,0.052181359,-47.94781864
566.9472025,717467.92,75666.86514,80,0,1,4,58072,103072.2837,6.960822968,0.045275784,79.95472422
156.150226,689660.96,72882.93062,-36,0,2,6,61606,127954.0355,5.389911754,0.01297318,-35.98702682
493.790371,350468,90825.63976,48,1,1,4,64548,142342.7176,2.462142117,0.127924427,47.87207557
41.071694,230780.98,54376.70526,40,1,1,7,59186,106726.7123,2.162354438,0.018401726,39.98159827
17.121532,109460.97,28470.2039,18,1,1,7,61138,88652.39445,1.234720965,0.028330932,17.97166907
1877.338631,422375.56,49120.49933,43,0,1,6,56466,98276.41434,4.297832423,0.254664267,42.74533573
2713.57992,641684.84,125015.3114,-75,0,2,3,64993,155108.9611,4.136993992,0.242294807,-74.75770519
471.5661435,445075.32,39389.22083,64,0,1,6,59566,84597.18069,5.261112916,0.060706811,63.93929319
149.122308,607740.68,21432.20339,9,1,1,4,61930,83165.94563,7.307566521,0.01405914,8.98594086
430.073434,592900.92,107569.8262,-16,1,2,6,58233,164332.7566,3.607929011,0.044944588,-15.95505541
374.578302,239934.04,68055.63753,-29,0,2,7,64320,128162.5742,1.872106904,0.186421954,-28.81357805
271.357992,398757.4,47343.08282,-73,0,2,7,59575,86254.25175,4.623046307,0.038991312,-72.96100869
53.968782,203088.96,40334.89659,57,1,1,4,57848,86688.52282,2.342743346,0.025359028,56.97464097
471.5661435,503318.56,98139.71983,-10,0,2,7,56661,154254.0241,3.262920127,0.064190168,-9.935809832
129.880101,32255.6,22787.31181,11,1,1,5,64259,86736.69432,0.371879517,2.420587505,8.579412495
430.073434,395180.56,35360.91542,-68,1,2,3,57454,77932.5187,5.070804416,0.062355227,-67.93764477
271.357992,296858.58,52491.46013,-29,0,2,4,62943,111788.2335,2.655544066,0.076951083,-28.92304892
236.3429305,436042.4,43583.55092,73,1,1,3,58157,82242.9632,5.301880951,0.031055762,72.96894424
215.547315,59208.87,39207.48063,0,1,1,3,57964,97171.48063,0.609323534,1.33561956,-1.33561956
136.001161,51724.32,52948.12922,25,1,1,6,62901,113123.5552,0.457237398,1.285565103,23.7144349
49.379037,482193.08,24486.08672,32,1,1,5,57819,79648.42828,6.054018773,0.005867977,31.99413202
236.3429305,436042.4,43583.55102,-31,0,2,5,64575,104375.731,4.177622476,0.031056025,-30.96894397
3922.316337,572478.04,94013.70052,-59,1,2,6,56890,132605.9873,4.317135686,0.392561077,-58.60743892
541.4303755,445496.32,111191.1553,27,1,1,5,56540,163594.9615,2.723166507,0.09976935,26.90023065
1240.345333,547327.52,37197.57101,-53,1,2,6,61020,88538.65875,6.181791409,0.129843502,-52.8701565
124.034533,91936.4,34421.5635,-33,0,2,5,64885,95609.37886,0.961583488,0.313656625,-32.68634337
225.705747,623008.24,60788.24152,37,1,1,3,59127,113719.6818,5.478455708,0.020757612,36.97924239
471.5661435,709606.32,56187.68254,68,1,1,5,55760,92809.14312,7.645866518,0.038076107,67.96192389
196.5814875,287491.62,37796.6285,-43,1,2,6,57517,88975.50925,3.231132055,0.047309113,-42.95269089
898.5507625,571578.32,73450.05451,33,0,1,4,63169,131025.5863,4.36234125,0.09007237,32.90992763
31.156066,418675.72,63562.46033,-47,0,2,7,64500,117441.5644,3.564970563,0.004667403,-46.9953326
819.488035,690226.64,33349.69717,-88,1,2,5,59485,69203.57823,9.973857677,0.06802622,-87.93197378
98.524132,701605.44,69064.46435,-50,0,2,4,57325,114655.148,6.119266795,0.008046186,-49.99195381
713.7442405,566110.16,124932.0062,-35,0,2,5,62684,179908.9744,3.146647698,0.089570587,-34.91042941
297.5381215,512750.48,51172.13156,-55,0,2,7,64140,102458.2328,5.004482961,0.033248308,-54.96675169
71.374424,35073.4175,34177.17416,-5,0,2,7,57487,91582.57445,0.382970425,1.187984349,-3.812015651
12.4034535,284060,20462.49216,-18,1,2,3,58232,77949.87968,3.644136478,0.002679241,-17.99732076
17.9284445,239558.82,7088.328482,-78,1,2,5,63826,65666.80552,3.648096144,0.004587268,-77.99541273
163.5093595,243210.62,50153.13626,-43,1,2,3,62024,104462.2172,2.328216138,0.064552578,-42.93544742
149.122308,82497.21,77794.43446,-84,0,2,6,55789,100357.9046,0.822030016,0.491588808,-83.50841119
54.1430375,33611.635,31299.95343,-78,0,2,7,64889,77684.07896,0.432670831,0.832377513,-77.16762249
81.9488035,219146.18,48366.89543,79,0,1,6,63884,87176.09934,2.513833283,0.033256219,78.96674378
149.122308,715096.88,61738.91124,-5,1,2,3,63875,125494.3892,5.698237861,0.011948386,-4.988051614
14.912231,209065.96,33501.68201,20,0,1,7,58197,90407.33379,2.312488946,0.006898462,19.99310154
89.855076,410376.32,37576.38315,-51,1,2,6,60153,88742.96725,4.624324977,0.012546197,-50.9874538
2155.473148,37666.655,44330.61216,83,0,1,5,58454,77547.88031,0.485721271,26.33711992,56.66288008
341.619472,445203,31771.96868,-46,1,2,3,62195,87310.05619,5.09910335,0.043965411,-45.95603459
179.2844475,296185.18,82128.33676,-17,0,2,4,60775,141368.9045,2.095122551,0.064587487,-16.93541251
341.619472,202097.68,50933.2742,-13,1,2,3,62449,112660.979,1.793856948,0.210652263,-12.78934774
89.855076,89495.88,25562.74159,60,1,1,4,64640,80524.27568,1.111414902,0.201953565,59.79804644
14.912231,3048.954063,54925.45372,-39,1,2,5,58389,106821.1625,0.028542603,38.31886057,-0.68113943
149.122308,99951.72,40374.87045,67,1,1,7,62995,87098.12275,1.147576054,0.290643147,66.70935685
62.1645245,420173.28,45908.21965,-10,1,2,4,56489,102011.7356,4.118871986,0.008477444,-9.991522556
23.634293,584693.44,46983.72133,-85,1,2,3,63420,82152.07684,7.117208262,0.002316287,-84.99768371
196.5814875,9905.871875,57396.85572,16,0,1,4,55600,111897.4575,0.088526336,50.11354133,-34.11354133
56.69472,568264.16,53771.34017,86,0,1,7,63333,85892.59162,6.615985724,0.005717007,85.99428299
41.071694,45807.395,37523.54215,-5,1,2,6,62647,100081.202,0.457702287,0.437981949,-4.562018051
24.7481435,92589.55,26131.27443,26,0,1,6,60082,84350.09248,1.097681666,0.054447552,25.94555245
47.1566145,203283.26,34412.44554,70,1,1,6,57311,76274.76229,2.665144458,0.019460067,69.98053993
819.488035,356588.84,135380.1498,-20,0,2,5,61941,194741.3958,1.831089063,0.280567192,-19.71943281
471.5661435,286873.12,37003.74954,-70,0,2,4,57741,78516.52026,3.653665739,0.100576488,-69.89942351
410.716941,464464,24603.80283,-33,0,2,6,64738,86417.74341,5.374636986,0.050666358,-32.94933364
49.379037,118022.12,23274.18682,-21,0,2,5,56286,78458.923,1.504253633,0.062182896,-20.9378171
713.7442405,713391.04,68232.05694,49,0,1,7,57533,114527.3054,6.22900397,0.057324729,48.94267527
450.3421705,93603.34,56195.37712,20,0,1,5,64093,118468.8644,0.790109203,1.36124973,18.63875027
20.584609,35910.4925,47103.49491,49,0,1,7,56644,94489.06816,0.380049176,0.337285725,48.66271428
284.1467005,21681.5825,76098.7063,-29,0,2,4,60207,132024.021,0.164224528,17.83974186,-11.16025814
392.2316335,606815.92,48648.98269,-59,1,2,4,60587,95255.72596,6.370387857,0.037035044,-58.96296496
71.374424,516970.76,76338.88544,-20,1,2,5,59176,133489.3833,3.872748133,0.007969969,-19.99203003
17.9284445,436267.04,31140.52105,32,0,1,3,62507,90434.00505,4.82414817,0.002354972,31.99764503
81.9488035,134078.12,35785.37508,-47,1,2,7,58867,87288.49751,1.536034229,0.088958969,-46.91104103
25.914487,26095.335,49277.47955,48,1,1,3,61514,101335.3493,0.25751463,0.862178004,47.137822
89.855076,443083.68,73860.88042,-18,0,2,7,62975,135161.9318,3.278169186,0.013830191,-17.98616981
450.3421705,556781.56,76109.26957,33,1,1,3,59795,130390.0491,4.270123094,0.046342926,32.95365707
1298.801008,634352.08,43005.7465,61,0,1,5,62138,91113.83056,6.962193073,0.117310452,60.88268955
171.215318,541461.48,46235.01628,-18,1,2,4,60073,105021.5007,5.15572027,0.018117905,-17.98188209
20.584609,475878,41065.86186,-9,1,2,4,60296,101060.6603,4.708835253,0.002478872,-8.997521128
71.374424,504729.28,50573.86845,-47,1,2,5,58883,100433.1905,5.025522715,0.008102841,-46.99189716
20.584609,219744.26,25321.75272,50,1,1,4,61838,80486.91148,2.730186262,0.007671601,49.9923284
81.9488035,631804.36,45504.77553,90,1,1,5,64032,78554.32273,8.042897425,0.007432061,89.99256794
71.374424,44633.97,73430.53554,-3,0,2,5,57272,130658.4317,0.341608034,1.0465218,-1.9534782
3262.440628,611441.04,89622.74885,48,0,1,7,55611,133396.8838,4.583623113,0.305711483,47.69428852
341.619472,729836.32,50136.24611,23,0,1,7,62345,110250.0237,6.619829143,0.026819386,22.97318061
47.1566145,162237.15,52557.28881,40,1,1,7,64573,110143.1629,1.472966145,0.04411973,39.95588027
471.5661435,476465,55225.40742,-42,0,2,7,62323,109770.3653,4.340561305,0.056707545,-41.94329245
205.846088,522171.6,80359.62661,37,1,1,7,59184,132502.9925,3.940828732,0.022587436,36.97741256
13.600116,265232.94,18416.9566,-2,0,2,5,58901,77309.40938,3.43079765,0.003342324,-1.996657676
43.0073435,18630.685,34816.28633,-48,1,2,4,61349,88511.72279,0.210488333,2.45185617,-45.54814383
517.0619945,178894.48,30323.01114,65,0,1,5,56591,74648.91298,2.396478031,0.26961575,64.73038425
621.645246,531300.12,11984.14249,4,0,1,6,60370,72329.78087,7.345523706,0.067039333,3.932960667
297.5381215,364924.68,26514.94189,52,1,1,5,62140,81198.50263,4.494229181,0.046716411,51.95328359
18.7733865,2636.572813,91222.84794,23,1,1,3,63336,151558.0443,0.017396456,91.51247555,-68.51247555
136.001161,528837.84,88844.77872,-47,0,2,6,55100,132690.0237,3.985513194,0.014735404,-46.9852646
247.48143,655580.68,37979.65302,-77,0,2,7,63646,81122.09674,8.081406994,0.021629752,-76.97837025
78.2605,278641.3,16713.5738,-8,0,2,6,59881,76467.30547,3.643927275,0.017231757,-7.982768243
15.615023,42560.275,22957.96001,-42,1,2,4,61354,79905.65296,0.53263159,0.154025048,-41.84597495
45.034217,89606.57,59718.26476,-44,1,2,3,56052,107349.1063,0.834721155,0.134604353,-43.86539565
34.1619475,16348.92,18419.78947,-51,1,2,4,63714,76654.428,0.21328083,2.190389823,-48.80961018
34.1619475,26384.745,74326.83881,2,0,1,6,57636,131943.0618,0.199970689,1.447666353,0.552333647
259.1448705,63697.165,60815.01468,-12,1,2,3,60221,120372.9827,0.529164963,1.718720645,-10.28127936
326.2440625,106219.54,49905.53486,-25,0,2,7,64617,111853.2245,0.94963324,0.723036871,-24.27696313
471.5661435,395575.52,31963.39875,89,0,1,4,61153,69495.14538,5.6921317,0.068302985,88.93169702
15.615023,46108.085,17516.58314,74,0,1,7,56498,63595.79202,0.725017859,0.104467287,73.89553271
65.0942485,82880.795,43329.28993,-84,1,2,4,55924,74239.45615,1.116398197,0.157276959,-83.84272304
22.5705745,29822.68,49219.58993,-50,0,2,7,62651,101547.9604,0.293680739,0.576267312,-49.42373269
108.029562,149513.38,45227.46941,-87,0,2,7,58954,76158.97213,1.963174867,0.082281186,-86.91771881
259.1448705,63697.135,60815.01508,-67,1,2,6,55899,97363.97718,0.65421665,1.390208739,-65.60979126
31.6768955,334346.8,18327.30796,-71,1,2,3,64607,72670.12583,4.600883735,0.005428869,-70.99457113
68.162046,108101.37,31857.40458,-19,1,2,6,55583,86330.0675,1.252186789,0.11257692,-18.88742308
1240.345333,699284.08,137351.7282,-19,1,2,4,56656,191809.9882,3.645712545,0.1087619,-18.8912381
81.9488035,570727.08,51555.84863,4,0,1,4,59599,111087.4907,5.137635895,0.008227315,3.991772685
68.162046,661137.92,63467.53031,-45,1,2,6,56809,111150.236,5.948146794,0.005907607,-44.99409239
311.560661,527820.72,54552.05843,34,1,1,6,64592,113975.8359,4.630987928,0.033821069,33.96617893
6.2164525,7487.765625,22877.80914,80,0,1,5,57330,65311.80346,0.114646438,1.620122359,78.37987764
1131.208388,644384.48,85364.98657,76,1,1,5,61950,116977.4509,5.508621318,0.10058246,75.89941754
6.509425,664632.8,81531.3967,35,0,1,7,62802,137768.3754,4.824276967,0.000561759,34.99943824
341.619472,725584,83801.80631,80,1,1,6,57245,109388.2754,6.633105765,0.026976483,79.97302352
593.6666015,495426.96,44523.4026,-87,0,2,7,55509,72953.91567,6.790957764,0.068657959,-86.93134204
471.5661435,704977.04,55515.15112,12,1,1,5,64677,119537.5622,5.897535695,0.038326136,11.96167386
430.073434,362230.72,98651.58957,-3,1,2,3,60553,159153.1589,2.275988253,0.11661628,-2.88338372
43.0073435,665420.84,75584.45879,-55,1,2,4,63782,123739.627,5.377588864,0.003703475,-54.99629653
149.122308,681035.6,30582.1657,20,1,1,6,63917,93243.3601,7.303850904,0.012546225,19.98745378
236.3429305,688609.44,96590.07828,-68,0,2,3,63327,133875.7234,5.143646827,0.019665181,-67.98033482
430.073434,362230.72,98651.58971,22,0,1,7,57627,153606.8968,2.358167033,0.112553415,21.88744659
341.619472,120088.56,52669.92236,69,1,1,4,56061,89628.58345,1.33984668,0.474635037,68.52536496
65.0942485,547271.68,46019.25464,13,1,1,5,56049,101418.5009,5.396172052,0.00681547,12.99318453
187.733863,442955.96,41009.74019,22,0,1,5,64879,104042.9993,4.257431669,0.024283787,21.97571621
236.3429305,417304.04,56567.79226,-66,0,2,3,59523,97375.23353,4.285525435,0.032450271,-65.96754973
650.942484,695955.2,77827.13633,-69,1,2,7,60883,114716.8168,6.066723427,0.053590621,-68.94640938
681.6204585,670650.44,16611.88899,10,1,1,6,60802,77215.41798,8.685447253,0.058233516,9.941766484
374.578302,314076.7,2038.481004,39,1,1,7,64215,65811.70174,4.772353422,0.068334151,38.93166585
37.45783,275510.28,19301.29287,-63,0,2,3,64352,75109.93239,3.668093836,0.00828644,-62.99171356
311.560661,673890.8,41524.007,-65,0,2,5,64595,90354.23137,7.458320322,0.026490054,-64.97350995
311.560661,673890.72,41524.0043,36,0,1,3,62298,98949.05283,6.810481765,0.026489887,35.97351011
2474.8143,606419.32,111785.7012,3,1,1,3,55117,166852.1022,3.634472159,0.251013802,2.748986198
1360.011613,652413,132179.4645,-34,0,2,4,63228,187953.3443,3.471143344,0.134251014,-33.86574899
326.2440625,136060.77,42875.26322,24,1,1,4,61397,102066.3355,1.333062164,0.402099422,23.59790058
271.357992,674283.76,27123.63208,-16,1,2,5,61188,87580.59728,7.699008467,0.023058482,-15.97694152
56.69472,404195.72,22985.02321,-56,0,2,5,64149,79324.82351,5.095450606,0.008037334,-55.99196267
284.1467005,444211.36,55752.15534,-26,1,2,7,57998,110835.8976,4.007829318,0.036651052,-25.96334895
311.560661,673904.72,117846.6083,-6,1,2,7,59919,177547.8723,3.795622619,0.027229501,-5.972770499
25.914487,386587,56408.41275,-2,0,2,3,57334,113725.0904,3.399311434,0.004408832,-1.995591168
898.5507625,262993.72,57796.45542,75,1,1,7,64012,96711.19279,2.719372106,0.280867066,74.71913293
35.77195,6957.1825,53046.06158,7,0,1,6,61317,114150.8682,0.060947259,18.86238973,-11.86238973
782.6049975,154053.15,90794.40335,44,1,1,5,57336,137914.834,1.117016535,1.016679439,42.98332056
410.716941,747316.56,42859.33996,-2,0,2,6,56240,99084.52184,7.542212912,0.0314896,-1.9685104
49.379037,335411.1,39387.42489,13,1,1,5,56960,95748.75648,3.503033484,0.009395799,12.9906042
21.5547315,300825.54,33039.77477,-20,0,2,5,59599,91347.88198,3.293185715,0.004864982,-19.99513502
156.150226,212958.34,28151.88942,36,1,1,4,55856,80353.60783,2.65026482,0.06184985,35.93815015
59.3666605,463685.8,34327.44501,1,0,1,4,61962,96286.0806,4.815709572,0.007336195,0.992663805
392.2316335,691959.2,81504.14203,-62,0,2,3,56301,118833.1471,5.822947697,0.032477922,-61.96752208
43.0073435,369995.08,15184.66351,-52,0,2,3,61431,71783.91865,5.154289247,0.006660391,-51.99333961
13.600116,295579.2,17782.38709,-46,1,2,3,58787,72280.55847,4.08933199,0.002636862,-45.99736314
8.581093,51565.18,29222.76514,35,0,1,3,56316,81985.57213,0.628954323,0.059168097,34.9408319
297.5381215,465218.44,47135.5118,80,0,1,5,61507,83736.1128,5.555768288,0.036645089,79.96335491
15.6366105,470689.12,31517.94157,27,1,1,7,61991,91203.14133,5.160887149,0.001904257,26.99809574
196.5814875,481645.16,54738.68648,68,1,1,6,57175,92790.65279,5.190664636,0.023385758,67.97661424
31.156066,91162.45,22206.51842,-79,1,2,5,62735,70430.47355,1.294360884,0.059035028,-78.94096497
18.7733865,14767.60875,20893.06435,42,1,1,3,56091,72969.32501,0.202381052,1.404432348,40.59556765
713.7442405,694713.44,53805.01638,88,0,1,6,58046,80512.80485,8.628608099,0.058865841,87.94113416
566.9472025,685614.96,43119.10763,-7,1,2,6,61601,104530.873,6.558970955,0.047379417,-6.952620583
392.2316335,542999.24,83859.34154,-63,1,2,6,63644,126210.036,4.302345973,0.041387846,-62.95861215
471.5661435,735024.08,52948.16879,-35,1,2,5,58600,106398.9539,6.908188975,0.036759402,-34.9632406
747.3819705,737804.16,16696.72807,-8,0,2,6,58005,74575.4487,9.893392167,0.058040052,-7.941959948
78.2605,51189.945,31602.26786,36,1,1,6,58210,85811.36872,0.596540362,0.572954652,35.42704535
326.2440625,720369.6,124451.9168,61,0,1,5,64206,165404.0221,4.355212109,0.025948764,60.97405124
392.2316335,542999.24,83859.34157,55,1,1,4,64180,131626.5341,4.125302269,0.041387635,54.95861236
392.2316335,270441.56,112133.4119,-67,1,2,3,57319,144506.4733,1.871484051,0.173242806,-66.82675719
27.135799,608665.8,27416.36899,31,1,1,6,60160,84843.69642,7.173966078,0.002554951,30.99744505
149.122308,51932.5,42740.14076,-20,0,2,7,56729,97988.09501,0.529987852,1.211230203,-18.7887698
940.898155,459073.48,51479.65307,15,0,1,7,62327,112841.9044,4.068289015,0.117431993,14.88256801
71.374424,600466.2,47966.60328,-74,1,2,5,56936,83952.65919,7.152438121,0.006810943,-73.99318906
35.77195,677108.72,94768.4691,-50,1,2,5,64904,145261.7492,4.661300884,0.003027385,-49.99697261
65.0942485,414484.56,38182.04927,49,1,1,6,64454,94028.13896,4.408090648,0.008999059,48.99100094
271.357992,620946.48,18159.39735,-77,1,2,7,63091,69467.17485,8.938703515,0.025039315,-76.97496069
273.364816,620819.76,18157.51558,-54,0,2,3,60615,72785.48913,8.529444089,0.025229267,-53.97477073
103.167431,117805.36,30653.64289,-16,0,2,3,61433,91291.01869,1.290437567,0.151712732,-15.84828727
259.1448705,561914.6,69159.50317,-42,1,2,6,59641,120294.0023,4.671177191,0.026424401,-41.9735756
171.215318,618668.52,47927.5286,41,0,1,7,55427,96844.93183,6.388238479,0.01585715,40.98414285
341.619472,354083.72,48318.41976,-11,1,2,4,64140,111950.9544,3.162846819,0.068191841,-10.93180816
471.5661435,601004.84,89532.41549,63,1,1,7,58971,127622.9013,4.70922408,0.044956644,62.95504336
271.357992,297445.52,34882.37877,81,1,1,5,59674,73681.92138,4.036886042,0.052271622,80.94772838
45.913734,483022.92,37436.86774,38,1,1,3,57914,90402.16953,5.343045665,0.005446607,37.99455339
155.8628515,165580.46,43359.03873,-27,0,2,4,57049,97686.04783,1.695026707,0.124147211,-26.87585279
39.2231635,96440.77,14887.09533,58,0,1,3,58286,67368.50218,1.431540956,0.063515573,57.93648443
566.9472025,382659.56,53512.18685,49,1,1,3,63334,106403.4896,3.596306488,0.092096788,48.90790321
